"ID";"Geslacht";"LeeftijdOp31December";"Geboorteland";"BurgerlijkeStaat";"Perioden";"Immigratie_1"
"3119266";"T001038";"60900";"G008559";"T001019";"2001JJ00";"       0"
"3119267";"T001038";"60900";"G008559";"T001019";"2002JJ00";"       0"
"3119268";"T001038";"60900";"G008559";"T001019";"2003JJ00";"       0"
"3119269";"T001038";"60900";"G008559";"T001019";"2004JJ00";"       0"
"3119270";"T001038";"60900";"G008559";"T001019";"2005JJ00";"       0"
"3119271";"T001038";"60900";"G008559";"T001019";"2006JJ00";"       0"
"3119272";"T001038";"60900";"G008559";"T001019";"2007JJ00";"       0"
"3119273";"T001038";"60900";"G008559";"T001019";"2008JJ00";"       0"
"3119274";"T001038";"60900";"G008559";"T001019";"2009JJ00";"       0"
"3119275";"T001038";"60900";"G008559";"T001019";"2010JJ00";"       0"
"3119276";"T001038";"60900";"G008559";"T001019";"2011JJ00";"       0"
"3119277";"T001038";"60900";"G008559";"T001019";"2012JJ00";"       0"
"3119278";"T001038";"60900";"G008559";"T001019";"2013JJ00";"       0"
"3119279";"T001038";"60900";"G008559";"T001019";"2014JJ00";"       0"
"3119280";"T001038";"60900";"G008559";"T001019";"2015JJ00";"       0"
"3119281";"T001038";"60900";"G008559";"T001019";"2016JJ00";"       0"
"3119282";"T001038";"60900";"G008559";"T001019";"2017JJ00";"       0"
"3120985";"T001038";"60900";"G008575";"T001019";"1995JJ00";"       1"
"3120986";"T001038";"60900";"G008575";"T001019";"1996JJ00";"       2"
"3120987";"T001038";"60900";"G008575";"T001019";"1997JJ00";"       4"
"3120988";"T001038";"60900";"G008575";"T001019";"1998JJ00";"       1"
"3120989";"T001038";"60900";"G008575";"T001019";"1999JJ00";"       1"
"3120990";"T001038";"60900";"G008575";"T001019";"2000JJ00";"       0"
"3120991";"T001038";"60900";"G008575";"T001019";"2001JJ00";"       0"
"3120992";"T001038";"60900";"G008575";"T001019";"2002JJ00";"       1"
"3120993";"T001038";"60900";"G008575";"T001019";"2003JJ00";"       2"
"3120994";"T001038";"60900";"G008575";"T001019";"2004JJ00";"       0"
"3120995";"T001038";"60900";"G008575";"T001019";"2005JJ00";"       1"
"3120996";"T001038";"60900";"G008575";"T001019";"2006JJ00";"       0"
"3120997";"T001038";"60900";"G008575";"T001019";"2007JJ00";"       1"
"3120998";"T001038";"60900";"G008575";"T001019";"2008JJ00";"       0"
"3120999";"T001038";"60900";"G008575";"T001019";"2009JJ00";"       2"
"3121000";"T001038";"60900";"G008575";"T001019";"2010JJ00";"       0"
"3121001";"T001038";"60900";"G008575";"T001019";"2011JJ00";"       1"
"3121002";"T001038";"60900";"G008575";"T001019";"2012JJ00";"       4"
"3121003";"T001038";"60900";"G008575";"T001019";"2013JJ00";"       1"
"3121004";"T001038";"60900";"G008575";"T001019";"2014JJ00";"       4"
"3121005";"T001038";"60900";"G008575";"T001019";"2015JJ00";"       2"
"3121006";"T001038";"60900";"G008575";"T001019";"2016JJ00";"       1"
"3121007";"T001038";"60900";"G008575";"T001019";"2017JJ00";"       0"
"3123170";"T001038";"60900";"G008597";"T001019";"1995JJ00";"       0"
"3123171";"T001038";"60900";"G008597";"T001019";"1996JJ00";"       0"
"3123172";"T001038";"60900";"G008597";"T001019";"1997JJ00";"       1"
"3123173";"T001038";"60900";"G008597";"T001019";"1998JJ00";"       0"
"3123174";"T001038";"60900";"G008597";"T001019";"1999JJ00";"       0"
"3123175";"T001038";"60900";"G008597";"T001019";"2000JJ00";"       0"
"3123176";"T001038";"60900";"G008597";"T001019";"2001JJ00";"       0"
"3123177";"T001038";"60900";"G008597";"T001019";"2002JJ00";"       0"
"3123178";"T001038";"60900";"G008597";"T001019";"2003JJ00";"       0"
"3123179";"T001038";"60900";"G008597";"T001019";"2004JJ00";"       0"
"3123180";"T001038";"60900";"G008597";"T001019";"2005JJ00";"       0"
"3123181";"T001038";"60900";"G008597";"T001019";"2006JJ00";"       0"
"3123182";"T001038";"60900";"G008597";"T001019";"2007JJ00";"       0"
"3123183";"T001038";"60900";"G008597";"T001019";"2008JJ00";"       0"
"3123184";"T001038";"60900";"G008597";"T001019";"2009JJ00";"       0"
"3123185";"T001038";"60900";"G008597";"T001019";"2010JJ00";"       0"
"3123186";"T001038";"60900";"G008597";"T001019";"2011JJ00";"       0"
"3123187";"T001038";"60900";"G008597";"T001019";"2012JJ00";"       0"
"3123188";"T001038";"60900";"G008597";"T001019";"2013JJ00";"       0"
"3123189";"T001038";"60900";"G008597";"T001019";"2014JJ00";"       0"
"3123190";"T001038";"60900";"G008597";"T001019";"2015JJ00";"       0"
"3123191";"T001038";"60900";"G008597";"T001019";"2016JJ00";"       0"
"3123192";"T001038";"60900";"G008597";"T001019";"2017JJ00";"       1"
"3127080";"T001038";"60900";"G008633";"T001019";"1995JJ00";"       2"
"3127081";"T001038";"60900";"G008633";"T001019";"1996JJ00";"       3"
"3127082";"T001038";"60900";"G008633";"T001019";"1997JJ00";"       4"
"3127083";"T001038";"60900";"G008633";"T001019";"1998JJ00";"       2"
"3127084";"T001038";"60900";"G008633";"T001019";"1999JJ00";"       1"
"3127085";"T001038";"60900";"G008633";"T001019";"2000JJ00";"       2"
"3127086";"T001038";"60900";"G008633";"T001019";"2001JJ00";"       2"
"3127087";"T001038";"60900";"G008633";"T001019";"2002JJ00";"       2"
"3127088";"T001038";"60900";"G008633";"T001019";"2003JJ00";"       1"
"3127089";"T001038";"60900";"G008633";"T001019";"2004JJ00";"       1"
"3127090";"T001038";"60900";"G008633";"T001019";"2005JJ00";"       0"
"3127091";"T001038";"60900";"G008633";"T001019";"2006JJ00";"       1"
"3127092";"T001038";"60900";"G008633";"T001019";"2007JJ00";"       3"
"3127093";"T001038";"60900";"G008633";"T001019";"2008JJ00";"       6"
"3127094";"T001038";"60900";"G008633";"T001019";"2009JJ00";"       3"
"3127095";"T001038";"60900";"G008633";"T001019";"2010JJ00";"      13"
"3127096";"T001038";"60900";"G008633";"T001019";"2011JJ00";"       7"
"3127097";"T001038";"60900";"G008633";"T001019";"2012JJ00";"      11"
"3127098";"T001038";"60900";"G008633";"T001019";"2013JJ00";"       8"
"3127099";"T001038";"60900";"G008633";"T001019";"2014JJ00";"       6"
"3127100";"T001038";"60900";"G008633";"T001019";"2015JJ00";"       3"
"3127101";"T001038";"60900";"G008633";"T001019";"2016JJ00";"       2"
"3127102";"T001038";"60900";"G008633";"T001019";"2017JJ00";"       4"
"3127195";"T001038";"60900";"G008634";"T001019";"1995JJ00";"       0"
"3127196";"T001038";"60900";"G008634";"T001019";"1996JJ00";"       3"
"3127197";"T001038";"60900";"G008634";"T001019";"1997JJ00";"       1"
"3127198";"T001038";"60900";"G008634";"T001019";"1998JJ00";"       1"
"3127199";"T001038";"60900";"G008634";"T001019";"1999JJ00";"       2"
"3127200";"T001038";"60900";"G008634";"T001019";"2000JJ00";"       1"
"3127201";"T001038";"60900";"G008634";"T001019";"2001JJ00";"       3"
"3127202";"T001038";"60900";"G008634";"T001019";"2002JJ00";"       2"
"3127203";"T001038";"60900";"G008634";"T001019";"2003JJ00";"       0"
"3127204";"T001038";"60900";"G008634";"T001019";"2004JJ00";"       0"
"3127205";"T001038";"60900";"G008634";"T001019";"2005JJ00";"       0"
"3127206";"T001038";"60900";"G008634";"T001019";"2006JJ00";"       3"
"3127207";"T001038";"60900";"G008634";"T001019";"2007JJ00";"       1"
"3127208";"T001038";"60900";"G008634";"T001019";"2008JJ00";"       2"
"3127209";"T001038";"60900";"G008634";"T001019";"2009JJ00";"       2"
"3127210";"T001038";"60900";"G008634";"T001019";"2010JJ00";"       2"
"3127211";"T001038";"60900";"G008634";"T001019";"2011JJ00";"       2"
"3127212";"T001038";"60900";"G008634";"T001019";"2012JJ00";"       0"
"3127213";"T001038";"60900";"G008634";"T001019";"2013JJ00";"       1"
"3127214";"T001038";"60900";"G008634";"T001019";"2014JJ00";"       1"
"3127215";"T001038";"60900";"G008634";"T001019";"2015JJ00";"       5"
"3127216";"T001038";"60900";"G008634";"T001019";"2016JJ00";"       2"
"3127217";"T001038";"60900";"G008634";"T001019";"2017JJ00";"       2"
"3136970";"T001038";"60900";"G008723";"T001019";"1995JJ00";"       0"
"3136971";"T001038";"60900";"G008723";"T001019";"1996JJ00";"       0"
"3136972";"T001038";"60900";"G008723";"T001019";"1997JJ00";"       2"
"3136973";"T001038";"60900";"G008723";"T001019";"1998JJ00";"       0"
"3136974";"T001038";"60900";"G008723";"T001019";"1999JJ00";"       1"
"3136975";"T001038";"60900";"G008723";"T001019";"2000JJ00";"       0"
"3136976";"T001038";"60900";"G008723";"T001019";"2001JJ00";"       2"
"3136977";"T001038";"60900";"G008723";"T001019";"2002JJ00";"       1"
"3136978";"T001038";"60900";"G008723";"T001019";"2003JJ00";"       0"
"3136979";"T001038";"60900";"G008723";"T001019";"2004JJ00";"       0"
"3136980";"T001038";"60900";"G008723";"T001019";"2005JJ00";"       1"
"3136981";"T001038";"60900";"G008723";"T001019";"2006JJ00";"       0"
"3136982";"T001038";"60900";"G008723";"T001019";"2007JJ00";"       4"
"3136983";"T001038";"60900";"G008723";"T001019";"2008JJ00";"       2"
"3136984";"T001038";"60900";"G008723";"T001019";"2009JJ00";"       0"
"3136985";"T001038";"60900";"G008723";"T001019";"2010JJ00";"       2"
"3136986";"T001038";"60900";"G008723";"T001019";"2011JJ00";"       5"
"3136987";"T001038";"60900";"G008723";"T001019";"2012JJ00";"       2"
"3136988";"T001038";"60900";"G008723";"T001019";"2013JJ00";"       2"
"3136989";"T001038";"60900";"G008723";"T001019";"2014JJ00";"       4"
"3136990";"T001038";"60900";"G008723";"T001019";"2015JJ00";"       2"
"3136991";"T001038";"60900";"G008723";"T001019";"2016JJ00";"       6"
"3136992";"T001038";"60900";"G008723";"T001019";"2017JJ00";"       0"
"3139615";"T001038";"60900";"G008746";"T001019";"1995JJ00";"       0"
"3139616";"T001038";"60900";"G008746";"T001019";"1996JJ00";"       0"
"3139617";"T001038";"60900";"G008746";"T001019";"1997JJ00";"       0"
"3139618";"T001038";"60900";"G008746";"T001019";"1998JJ00";"       0"
"3139619";"T001038";"60900";"G008746";"T001019";"1999JJ00";"       1"
"3139620";"T001038";"60900";"G008746";"T001019";"2000JJ00";"       0"
"3139621";"T001038";"60900";"G008746";"T001019";"2001JJ00";"       0"
"3139622";"T001038";"60900";"G008746";"T001019";"2002JJ00";"       0"
"3139623";"T001038";"60900";"G008746";"T001019";"2003JJ00";"       0"
"3139624";"T001038";"60900";"G008746";"T001019";"2004JJ00";"       0"
"3139625";"T001038";"60900";"G008746";"T001019";"2005JJ00";"       0"
"3139626";"T001038";"60900";"G008746";"T001019";"2006JJ00";"       0"
"3139627";"T001038";"60900";"G008746";"T001019";"2007JJ00";"       0"
"3139628";"T001038";"60900";"G008746";"T001019";"2008JJ00";"       0"
"3139629";"T001038";"60900";"G008746";"T001019";"2009JJ00";"       0"
"3139630";"T001038";"60900";"G008746";"T001019";"2010JJ00";"       0"
"3139631";"T001038";"60900";"G008746";"T001019";"2011JJ00";"       0"
"3139632";"T001038";"60900";"G008746";"T001019";"2012JJ00";"       0"
"3139633";"T001038";"60900";"G008746";"T001019";"2013JJ00";"       0"
"3139634";"T001038";"60900";"G008746";"T001019";"2014JJ00";"       0"
"3139635";"T001038";"60900";"G008746";"T001019";"2015JJ00";"       0"
"3139636";"T001038";"60900";"G008746";"T001019";"2016JJ00";"       0"
"3139637";"T001038";"60900";"G008746";"T001019";"2017JJ00";"       1"
"3140535";"T001038";"60900";"G008753";"T001019";"1995JJ00";"       0"
"3140536";"T001038";"60900";"G008753";"T001019";"1996JJ00";"       0"
"3140537";"T001038";"60900";"G008753";"T001019";"1997JJ00";"       0"
"3140538";"T001038";"60900";"G008753";"T001019";"1998JJ00";"       1"
"3140539";"T001038";"60900";"G008753";"T001019";"1999JJ00";"       0"
"3140540";"T001038";"60900";"G008753";"T001019";"2000JJ00";"       1"
"3140541";"T001038";"60900";"G008753";"T001019";"2001JJ00";"       2"
"3140542";"T001038";"60900";"G008753";"T001019";"2002JJ00";"       2"
"3140543";"T001038";"60900";"G008753";"T001019";"2003JJ00";"       0"
"3140544";"T001038";"60900";"G008753";"T001019";"2004JJ00";"       0"
"3140545";"T001038";"60900";"G008753";"T001019";"2005JJ00";"       0"
"3140546";"T001038";"60900";"G008753";"T001019";"2006JJ00";"       0"
"3140547";"T001038";"60900";"G008753";"T001019";"2007JJ00";"       0"
"3140548";"T001038";"60900";"G008753";"T001019";"2008JJ00";"       0"
"3140549";"T001038";"60900";"G008753";"T001019";"2009JJ00";"       0"
"3140550";"T001038";"60900";"G008753";"T001019";"2010JJ00";"       1"
"3140551";"T001038";"60900";"G008753";"T001019";"2011JJ00";"       1"
"3140552";"T001038";"60900";"G008753";"T001019";"2012JJ00";"       2"
"3140553";"T001038";"60900";"G008753";"T001019";"2013JJ00";"       1"
"3140554";"T001038";"60900";"G008753";"T001019";"2014JJ00";"      13"
"3140555";"T001038";"60900";"G008753";"T001019";"2015JJ00";"      12"
"3140556";"T001038";"60900";"G008753";"T001019";"2016JJ00";"      18"
"3140557";"T001038";"60900";"G008753";"T001019";"2017JJ00";"      12"
"3142260";"T001038";"60900";"G008766";"T001019";"1995JJ00";"       7"
"3142261";"T001038";"60900";"G008766";"T001019";"1996JJ00";"       9"
"3142262";"T001038";"60900";"G008766";"T001019";"1997JJ00";"      19"
"3142263";"T001038";"60900";"G008766";"T001019";"1998JJ00";"      15"
"3142264";"T001038";"60900";"G008766";"T001019";"1999JJ00";"       3"
"3142265";"T001038";"60900";"G008766";"T001019";"2000JJ00";"       4"
"3142266";"T001038";"60900";"G008766";"T001019";"2001JJ00";"       1"
"3142267";"T001038";"60900";"G008766";"T001019";"2002JJ00";"       3"
"3142268";"T001038";"60900";"G008766";"T001019";"2003JJ00";"       2"
"3142269";"T001038";"60900";"G008766";"T001019";"2004JJ00";"       4"
"3142270";"T001038";"60900";"G008766";"T001019";"2005JJ00";"       6"
"3142271";"T001038";"60900";"G008766";"T001019";"2006JJ00";"       5"
"3142272";"T001038";"60900";"G008766";"T001019";"2007JJ00";"       4"
"3142273";"T001038";"60900";"G008766";"T001019";"2008JJ00";"       2"
"3142274";"T001038";"60900";"G008766";"T001019";"2009JJ00";"       4"
"3142275";"T001038";"60900";"G008766";"T001019";"2010JJ00";"      10"
"3142276";"T001038";"60900";"G008766";"T001019";"2011JJ00";"       2"
"3142277";"T001038";"60900";"G008766";"T001019";"2012JJ00";"      12"
"3142278";"T001038";"60900";"G008766";"T001019";"2013JJ00";"      14"
"3142279";"T001038";"60900";"G008766";"T001019";"2014JJ00";"       7"
"3142280";"T001038";"60900";"G008766";"T001019";"2015JJ00";"      13"
"3142281";"T001038";"60900";"G008766";"T001019";"2016JJ00";"       8"
"3142282";"T001038";"60900";"G008766";"T001019";"2017JJ00";"      12"
